"state","zipcode","total_pop","total_income","country","avg_income"
"AL",36583,"250","14112","USA","56448.000000000000"
"AL",36584,"260","13904","USA","53476.923076923077"
"AL",36585,"370","18461","USA","49894.594594594595"
"AL",36587,"4070","202220","USA","49685.503685503686"
"AL",36602,"440","37356","USA","84900.000000000000"
"AL",36603,"2390","65421","USA","27372.803347280335"
"AL",36604,"3780","235692","USA","62352.380952380952"
"AL",36605,"10380","363105","USA","34981.213872832370"
"AL",36606,"8030","371080","USA","46211.706102117061"
"AL",36607,"2500","157305","USA","62922.000000000000"
"AL",36608,"15650","1313695","USA","83942.172523961661"
"AL",36609,"10280","504539","USA","49079.669260700389"
"AL",36610,"3810","87169","USA","22879.002624671916"
"AL",36611,"2450","79025","USA","32255.102040816327"
"AL",36612,"1540","38415","USA","24944.805194805195"
"AL",36613,"4680","178405","USA","38120.726495726496"
"AL",36617,"4970","150741","USA","30330.181086519115"
"AL",36618,"7560","309460","USA","40933.862433862434"
"AL",36619,"6330","374050","USA","59091.627172195893"
"AL",36693,"8600","532237","USA","61888.023255813953"
"AL",36695,"21810","1495936","USA","68589.454378725355"
"AL",36701,"8330","353111","USA","42390.276110444178"
"AL",36703,"4120","136061","USA","33024.514563106796"
"AL",36720,"300","7890","USA","26300.000000000000"
"AL",36722,"130","4647","USA","35746.153846153846"
"AL",36726,"1810","77607","USA","42876.795580110497"
"AL",36728,"230","9746","USA","42373.913043478261"
"AL",36732,"3300","172902","USA","52394.545454545455"
"AL",36736,"480","18925","USA","39427.083333333333"
"AL",36738,"350","13041","USA","37260.000000000000"
"AL",36740,"450","16124","USA","35831.111111111111"
"AL",36742,"920","50390","USA","54771.739130434783"
"AL",36744,"2530","97070","USA","38367.588932806324"
"AL",36748,"1220","57642","USA","47247.540983606557"
"AL",36749,"360","14603","USA","40563.888888888889"
"AL",36750,"1170","58109","USA","49665.811965811966"
"AL",36751,"310","8962","USA","28909.677419354839"
"AL",36752,"710","39500","USA","55633.802816901408"
"AL",36756,"1950","76184","USA","39068.717948717949"
"AL",36758,"480","22622","USA","47129.166666666667"
"AL",36759,"580","20550","USA","35431.034482758621"
"AL",36761,"380","14099","USA","37102.631578947368"
"AL",36765,"460","15289","USA","33236.956521739130"
"AL",36767,"710","21631","USA","30466.197183098592"
"AL",36768,"300","10323","USA","34410.000000000000"
"AL",36769,"1060","38638","USA","36450.943396226415"
"AL",36773,"130","3793","USA","29176.923076923077"
"AL",36775,"290","13169","USA","45410.344827586207"
"AL",36776,"600","18444","USA","30740.000000000000"
"AL",36782,"860","39657","USA","46112.790697674419"
"AL",36783,"320","15457","USA","48303.125000000000"
"AL",36784,"3060","152414","USA","49808.496732026144"
"AL",36785,"460","18743","USA","40745.652173913043"
"AL",36786,"1130","30776","USA","27235.398230088496"
"AL",36790,"100","6583","USA","65830.000000000000"
"AL",36792,"480","24028","USA","50058.333333333333"
"AL",36793,"210","9944","USA","47352.380952380952"
"AL",36801,"9790","559225","USA","57122.063329928498"
"AL",36804,"8240","417346","USA","50648.786407766990"
"AL",36830,"16600","1485585","USA","89493.072289156627"
"AL",36832,"8490","429698","USA","50612.249705535925"
"AL",36850,"1040","36607","USA","35199.038461538462"
"AL",36852,"990","38624","USA","39014.141414141414"
"AL",36853,"3580","261990","USA","73181.564245810056"
"AL",36854,"6650","289345","USA","43510.526315789474"
"AL",36855,"490","23233","USA","47414.285714285714"
"AL",36856,"2960","139343","USA","47075.337837837838"
"AL",36858,"210","8098","USA","38561.904761904762"
"AL",36860,"580","18147","USA","31287.931034482759"
"AL",36861,"1290","87661","USA","67954.263565891473"
"AL",36862,"2290","91650","USA","40021.834061135371"
"AL",36863,"4620","186669","USA","40404.545454545455"
"AL",36866,"1590","68008","USA","42772.327044025157"
"AL",36867,"8660","409178","USA","47249.191685912240"
"AL",36869,"7970","283141","USA","35525.846925972396"
"AL",36870,"7560","358477","USA","47417.592592592593"
"AL",36871,"430","20130","USA","46813.953488372093"
"AL",36874,"3660","219136","USA","59873.224043715847"
"AL",36875,"1880","90350","USA","48058.510638297872"
"AL",36877,"5060","280151","USA","55365.810276679842"
"AL",36879,"1060","87563","USA","82606.603773584906"
"AL",36904,"1450","76467","USA","52735.862068965517"
"AL",36907,"630","23291","USA","36969.841269841270"
"AL",36908,"870","50057","USA","57536.781609195402"
"AL",36912,"660","24492","USA","37109.090909090909"
"AL",36915,"220","10285","USA","46750.000000000000"
"AL",36916,"200","9844","USA","49220.000000000000"
"AL",36919,"740","33139","USA","44782.432432432432"
"AL",36921,"380","21048","USA","55389.473684210526"
"AL",36922,"220","7946","USA","36118.181818181818"
"AL",36925,"1130","33646","USA","29775.221238938053"
"AL",99999,"28330","2693650","USA","95081.186021884928"
"AR",0,"1217440","76547600","USA","62875.870679458536"
"AR",71601,"5060","158344","USA","31293.280632411067"
"AR",71602,"6560","341166","USA","52007.012195121951"
"AR",71603,"12120","566657","USA","46753.877887788779"
"AR",71631,"220","7959","USA","36177.272727272727"
"AR",71635,"4480","213844","USA","47733.035714285714"
"AR",71638,"1020","37228","USA","36498.039215686275"
"AR",71639,"2350","102895","USA","43785.106382978723"
"AR",71640,"940","31313","USA","33311.702127659574"
"AR",71642,"210","11664","USA","55542.857142857143"
"AR",71643,"410","14630","USA","35682.926829268293"
"AR",71644,"290","12543","USA","43251.724137931034"
"AR",71646,"2390","117723","USA","49256.485355648536"
"AR",71647,"580","25113","USA","43298.275862068966"
"AR",71652,"380","15931","USA","41923.684210526316"
"AR",71653,"1830","106124","USA","57991.256830601093"
"AR",71654,"1680","80531","USA","47935.119047619048"
"AR",71655,"5210","274750","USA","52735.124760076775"
"AR",71658,"200","7195","USA","35975.000000000000"
"AR",71660,"340","16104","USA","47364.705882352941"
"AR",71663,"250","19232","USA","76928.000000000000"
"AR",71665,"2160","119998","USA","55554.629629629630"
"AR",71667,"2790","136842","USA","49047.311827956989"
"AR",71670,"490","22069","USA","45038.775510204082"
"AR",71671,"3170","141474","USA","44629.022082018927"
"AR",71674,"240","10282","USA","42841.666666666667"
"AR",71675,"690","33466","USA","48501.449275362319"
"AR",71676,"190","7269","USA","38257.894736842105"
"AR",71701,"7170","342664","USA","47791.352859135286"
"AR",71720,"870","38712","USA","44496.551724137931"
"AR",71725,"180","6560","USA","36444.444444444444"
"AR",71726,"410","16041","USA","39124.390243902439"
"AR",71730,"12740","808776","USA","63483.202511773940"
"AR",71740,"600","30642","USA","51070.000000000000"
"AR",71742,"1890","80018","USA","42337.566137566138"
"AR",71743,"1470","61938","USA","42134.693877551020"
"AR",71744,"1170","60393","USA","51617.948717948718"
"AR",71747,"310","12275","USA","39596.774193548387"
"AR",71749,"1020","53595","USA","52544.117647058824"
"AR",71751,"320","17592","USA","54975.000000000000"
"AR",71752,"300","11993","USA","39976.666666666667"
"AR",71753,"5560","295947","USA","53227.877697841727"
"AR",71758,"160","9476","USA","59225.000000000000"
"AR",71762,"1020","65164","USA","63886.274509803922"
"AR",71763,"550","28924","USA","52589.090909090909"
"AR",71764,"640","28316","USA","44243.750000000000"
"AR",71765,"820","36532","USA","44551.219512195122"
"AR",71766,"250","12259","USA","49036.000000000000"
"AR",71770,"1190","53436","USA","44904.201680672269"
"AR",71801,"5690","226669","USA","39836.379613356766"
"AR",71822,"3210","151626","USA","47235.514018691589"
"AR",71825,"250","9763","USA","39052.000000000000"
"AR",71826,"350","14189","USA","40540.000000000000"
"AR",71827,"310","12121","USA","39100.000000000000"
"AR",71832,"3910","163578","USA","41835.805626598465"
"AR",71833,"760","37869","USA","49827.631578947368"
"AR",71834,"440","20455","USA","46488.636363636364"
"AR",71835,"470","20317","USA","43227.659574468085"
"AR",71836,"1060","47773","USA","45068.867924528302"
"AR",71837,"1910","88456","USA","46312.041884816754"
"AR",71838,"360","12865","USA","35736.111111111111"
"AR",71841,"300","12089","USA","40296.666666666667"
"AR",71842,"780","35659","USA","45716.666666666667"
"AR",71845,"740","27894","USA","37694.594594594595"
"AR",71846,"950","43711","USA","46011.578947368421"
"AR",71847,"220","10203","USA","46377.272727272727"
"AR",71851,"830","28706","USA","34585.542168674699"
"AR",71852,"4000","183536","USA","45884.000000000000"
"AR",71853,"170","6960","USA","40941.176470588235"
"AR",71854,"14600","735986","USA","50410.000000000000"
"AR",71855,"230","8160","USA","35478.260869565217"
"AR",71857,"2180","88362","USA","40533.027522935780"
"AR",71858,"540","20953","USA","38801.851851851852"
"AR",71859,"130","5337","USA","41053.846153846154"
"AR",71860,"830","37615","USA","45319.277108433735"
"AR",71861,"760","42965","USA","56532.894736842105"
"AR",71862,"300","12052","USA","40173.333333333333"
"AR",71866,"210","10618","USA","50561.904761904762"
"AR",71901,"11510","640378","USA","55636.663770634231"
"AR",71909,"8700","603646","USA","69384.597701149425"
"AR",71913,"19590","1097943","USA","56046.094946401225"
"AR",71921,"1140","52528","USA","46077.192982456140"
"AR",71923,"5650","294573","USA","52136.814159292035"
"AR",71929,"1910","96922","USA","50744.502617801047"
"AR",71933,"520","24645","USA","47394.230769230769"
"AR",71935,"240","8533","USA","35554.166666666667"
"AR",71937,"630","25293","USA","40147.619047619048"
"AR",71940,"550","23456","USA","42647.272727272727"
"AR",71941,"730","33889","USA","46423.287671232877"
"AR",71943,"1690","73640","USA","43573.964497041420"
"AR",71944,"250","10471","USA","41884.000000000000"
"AR",71945,"460","16492","USA","35852.173913043478"
"AR",71949,"710","30372","USA","42777.464788732394"
"AR",71950,"330","13730","USA","41606.060606060606"
"AR",71953,"5380","252116","USA","46861.710037174721"
"AR",71956,"700","26320","USA","37600.000000000000"
"AR",71957,"1250","58169","USA","46535.200000000000"
"AR",71958,"960","45707","USA","47611.458333333333"
"AR",71959,"250","11001","USA","44004.000000000000"
"AR",71960,"410","16229","USA","39582.926829268293"
"AR",71961,"330","16004","USA","48496.969696969697"
"AR",71962,"290","12632","USA","43558.620689655172"
"AR",71964,"1670","82056","USA","49135.329341317365"
"AR",71965,"130","5665","USA","43576.923076923077"
"AR",71968,"1910","104097","USA","54501.047120418848"
"AR",71969,"110","4049","USA","36809.090909090909"
"AR",71970,"220","8527","USA","38759.090909090909"
"AR",71971,"170","7323","USA","43076.470588235294"
"AR",71972,"130","6442","USA","49553.846153846154"
"AR",71973,"460","17206","USA","37404.347826086957"
"AR",72001,"160","6558","USA","40987.500000000000"
"AR",72002,"7540","470920","USA","62456.233421750663"
"AR",72003,"310","18464","USA","59561.290322580645"
"AR",72004,"430","15713","USA","36541.860465116279"
"AR",72006,"870","35400","USA","40689.655172413793"
"AR",72007,"3840","241170","USA","62804.687500000000"
"AR",72010,"2310","109779","USA","47523.376623376623"
"AR",72011,"1990","106500","USA","53517.587939698492"
"AR",72012,"5240","274839","USA","52450.190839694656"
"AR",72013,"720","34251","USA","47570.833333333333"
"AR",72015,"11300","587687","USA","52007.699115044248"
"AR",72016,"1210","69070","USA","57082.644628099174"
"AR",72017,"230","9908","USA","43078.260869565217"
"AR",72019,"11950","910929","USA","76228.368200836820"
"AR",72020,"1320","57827","USA","43808.333333333333"
"AR",72021,"1440","61197","USA","42497.916666666667"
"AR",72022,"7630","459957","USA","60282.699868938401"
"AR",72023,"15440","972732","USA","63000.777202072539"
"AR",72024,"1420","76273","USA","53713.380281690141"
"AR",72025,"310","14945","USA","48209.677419354839"
"AR",72026,"140","5697","USA","40692.857142857143"
"AR",72027,"510","24707","USA","48445.098039215686"
"AR",72029,"680","26860","USA","39500.000000000000"
"AR",72030,"230","9349","USA","40647.826086956522"
"AR",72031,"2690","123442","USA","45889.219330855019"
"AR",72032,"13560","694445","USA","51212.758112094395"
"AR",72034,"19990","1364666","USA","68267.433716858429"
"AR",72036,"230","7179","USA","31213.043478260870"
"AR",72039,"880","40755","USA","46312.500000000000"
"AR",72040,"990","47469","USA","47948.484848484848"
"AR",72041,"500","22912","USA","45824.000000000000"
"AR",72042,"1920","98928","USA","51525.000000000000"
"AR",72044,"340","18615","USA","54750.000000000000"
"AR",72045,"460","29036","USA","63121.739130434783"
"AR",72046,"1570","76419","USA","48674.522292993631"
"AR",72047,"430","22870","USA","53186.046511627907"
"AR",72051,"210","8426","USA","40123.809523809524"
"AR",72055,"340","17873","USA","52567.647058823529"
"AR",72057,"400","21494","USA","53735.000000000000"
"AR",72058,"7190","458937","USA","63829.902642559110"
"AR",72060,"240","9480","USA","39500.000000000000"
"AR",72061,"180","8698","USA","48322.222222222222"
"AR",72063,"600","33612","USA","56020.000000000000"
"AR",72064,"980","50204","USA","51228.571428571429"
"AR",72065,"2240","131571","USA","58737.053571428571"
"AR",72067,"1020","54944","USA","53866.666666666667"
"AR",72068,"200","7186","USA","35930.000000000000"
"AR",72069,"480","19820","USA","41291.666666666667"
"AR",72070,"630","30398","USA","48250.793650793651"
"AR",72072,"180","7507","USA","41705.555555555556"
"AR",72073,"470","19710","USA","41936.170212765957"
"AR",72076,"15610","670079","USA","42926.265214606022"
"AR",72079,"310","15087","USA","48667.741935483871"
"AR",72080,"220","10317","USA","46895.454545454545"
"AR",72081,"2830","125040","USA","44183.745583038869"
"AR",72082,"600","18215","USA","30358.333333333333"
"AR",72084,"400","18306","USA","45765.000000000000"
"AR",72086,"4290","222846","USA","51945.454545454545"
"AR",72087,"670","37312","USA","55689.552238805970"
"AR",72088,"880","46183","USA","52480.681818181818"
"AR",72101,"1230","58115","USA","47247.967479674797"
"AR",72102,"1040","48080","USA","46230.769230769231"
"AR",72103,"5510","245083","USA","44479.673321234120"
"AR",72104,"8530","395150","USA","46324.736225087925"
"AR",72106,"2270","121496","USA","53522.466960352423"
"AR",72110,"4450","235299","USA","52876.179775280899"
"AR",72111,"530","29284","USA","55252.830188679245"
"AR",72112,"3390","151084","USA","44567.551622418879"
"AR",72113,"11770","885931","USA","75270.263381478335"
"AR",72114,"3900","123227","USA","31596.666666666667"
"AR",72116,"10240","764354","USA","74643.945312500000"
"AR",72117,"5720","207040","USA","36195.804195804196"
"AR",72118,"9420","397333","USA","42179.723991507431"
"AR",72120,"15830","1015752","USA","64166.266582438408"
"AR",72121,"980","47531","USA","48501.020408163265"
"AR",72122,"510","42943","USA","84201.960784313725"
"AR",72125,"340","13275","USA","39044.117647058824"
"AR",72126,"1380","70140","USA","50826.086956521739"
"AR",72127,"900","45804","USA","50893.333333333333"
"AR",72128,"340","16251","USA","47797.058823529412"
"AR",72129,"550","29986","USA","54520.000000000000"
"AR",72130,"160","7046","USA","44037.500000000000"
"AR",72131,"1810","94106","USA","51992.265193370166"
"AR",72132,"1480","81171","USA","54845.270270270270"
"AR",72134,"170","8702","USA","51188.235294117647"
"AR",72135,"1250","142160","USA","113728.000000000000"
"AR",72136,"670","34201","USA","51046.268656716418"
"AR",72137,"930","42736","USA","45952.688172043011"
